repair_attempt_id,repair_row_id,variant,warm_start,target_factor,truth_model,study_scenario,background_toy_index,mass_GeV,optimizer_seed,optimizer_restarts,attempt_path,result_path,result_sha256,lml,ls_opt,ls_init,const_opt,kernel_constant_init,kernel_ls_init,actual_fit,interpolation_used
repair__f25__gengamma__2021_1pct_x100__t0004__m150__salt_02,repair__f25__gengamma__2021_1pct_x100__t0004__m150,salt_02,False,25,gengamma,2021_1pct_x100,4,0.15,3500316195,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0004/m150MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0004/m150MeV/salt_02/attempt_001/repair_row_enriched.csv,043f1ceaffb857848abd81587e7f6787af12c1370525fd66f0f9725cb3b1822f,1970.0232337023988,0.3119599332824892,0.1234891784466056,1364.5330148546532,1.0,0.1234891784466056,True,False
repair__f25__gengamma__2021_1pct_x100__t0004__m150__salt_03,repair__f25__gengamma__2021_1pct_x100__t0004__m150,salt_03,False,25,gengamma,2021_1pct_x100,4,0.15,3762995464,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0004/m150MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0004/m150MeV/salt_03/attempt_001/repair_row_enriched.csv,b0008b95da36abb3f62a5d039bef530d6b5795dfee4b0be3319af9fde54337dd,1970.0233785040305,0.3118813736199239,0.1234891784466056,1358.380196705284,1.0,0.1234891784466056,True,False
repair__f25__gengamma__2021_1pct_x100__t0004__m150__warm,repair__f25__gengamma__2021_1pct_x100__t0004__m150,warm,True,25,gengamma,2021_1pct_x100,4,0.15,924805107,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0004/m150MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0004/m150MeV/warm/attempt_001/repair_row_enriched.csv,b54f03a3deea421e538aa21736b918093bacac7aa97d6f193ed3f424aa4a8ad1,1970.0232047315271,0.311867728159617,0.1234891784466056,1357.2962291548909,1.0539501267758953,0.1777747999147733,True,False
repair__f25__gengamma__2021_1pct_x100__t0005__m210__salt_01,repair__f25__gengamma__2021_1pct_x100__t0005__m210,salt_01,False,25,gengamma,2021_1pct_x100,5,0.21,1664520041,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/salt_01/attempt_001/repair_row_enriched.csv,127ca77b5321eddb43ccb281000cf555ca7804de74c7a2511675e2a178e57daf,1921.5499511331411,0.3545798404432104,0.1318417452553814,6789.1283379590595,1.0,0.1318417452553814,True,False
repair__f25__gengamma__2021_1pct_x100__t0005__m210__salt_02,repair__f25__gengamma__2021_1pct_x100__t0005__m210,salt_02,False,25,gengamma,2021_1pct_x100,5,0.21,3709235242,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/salt_02/attempt_001/repair_row_enriched.csv,17a0c84d5ffcea0879f655cfba477205ec1b131bee8a085d13c05d9ff3dfe926,1921.5493118214704,0.3547435082559761,0.1318417452553814,6837.1005218530745,1.0,0.1318417452553814,True,False
repair__f25__gengamma__2021_1pct_x100__t0005__m210__salt_03,repair__f25__gengamma__2021_1pct_x100__t0005__m210,salt_03,False,25,gengamma,2021_1pct_x100,5,0.21,1033874943,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/salt_03/attempt_001/repair_row_enriched.csv,f954b4a9987d6d2250eef1b7ae34ffba082f92f9bbbaf81685802ea94886912e,1921.5496165296147,0.3545024180971036,0.1318417452553814,6771.9977797105075,1.0,0.1318417452553814,True,False
repair__f25__gengamma__2021_1pct_x100__t0005__m210__warm,repair__f25__gengamma__2021_1pct_x100__t0005__m210,warm,True,25,gengamma,2021_1pct_x100,5,0.21,1959648297,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0005/m210MeV/warm/attempt_001/repair_row_enriched.csv,6f3abee5b76115285b935b5f5a8586a4139d56d82bb72dfd8c258b0ee399a4ca,1921.5501443312453,0.3547215679199286,0.1318417452553814,6828.9349317117885,920.5512125665072,0.3016948123244489,True,False
repair__f25__gengamma__2021_1pct_x100__t0007__m170__salt_01,repair__f25__gengamma__2021_1pct_x100__t0007__m170,salt_01,False,25,gengamma,2021_1pct_x100,7,0.17,3160040093,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/salt_01/attempt_001/repair_row_enriched.csv,97ffaf4500115735635ee1391c95f51f28793f7b6e12c8f81831efbb0ec32861,1941.134224851709,0.3717767020555913,0.1248611419752198,14479.18247892963,1.0,0.1248611419752198,True,False
repair__f25__gengamma__2021_1pct_x100__t0007__m170__salt_02,repair__f25__gengamma__2021_1pct_x100__t0007__m170,salt_02,False,25,gengamma,2021_1pct_x100,7,0.17,3284102288,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/salt_02/attempt_001/repair_row_enriched.csv,edaaea7c424d89e3135a3efb7e129ad270023e6a3a1030559dc973e9f3ae381c,1941.1368260283791,0.3717455306009991,0.1248611419752198,14459.809576350244,1.0,0.1248611419752198,True,False
repair__f25__gengamma__2021_1pct_x100__t0007__m170__salt_03,repair__f25__gengamma__2021_1pct_x100__t0007__m170,salt_03,False,25,gengamma,2021_1pct_x100,7,0.17,2260051136,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/salt_03/attempt_001/repair_row_enriched.csv,c89d88875e7d6e97020fa2ff5af5fb23dd0ad577ccbeb9e73f20dad9803fd9a2,1941.1364827142584,0.3715806995211955,0.1248611419752198,14368.400948054565,1.0,0.1248611419752198,True,False
repair__f25__gengamma__2021_1pct_x100__t0007__m170__warm,repair__f25__gengamma__2021_1pct_x100__t0007__m170,warm,True,25,gengamma,2021_1pct_x100,7,0.17,3193984062,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0007/m170MeV/warm/attempt_001/repair_row_enriched.csv,c65f10e0651fff538241b2ad93e2a7bcfe3a3d7367d1fc1cdd57bdead1b90c86,1941.135391935624,0.3718101715163636,0.1248611419752198,14490.414010630237,14490.414010611135,0.3718101715179436,True,False
repair__f25__gengamma__2021_1pct_x100__t0009__m190__salt_01,repair__f25__gengamma__2021_1pct_x100__t0009__m190,salt_01,False,25,gengamma,2021_1pct_x100,9,0.19,1641744458,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0009/m190MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0009/m190MeV/salt_01/attempt_001/repair_row_enriched.csv,4e42c94536be40e5498da4b0bb043881bbd450606aeec8884d4ad615a2b0a907,1920.7686940381543,0.332190255633894,0.127794830724439,2178.1789034252383,1.0,0.127794830724439,True,False
repair__f25__gengamma__2021_1pct_x100__t0009__m190__salt_02,repair__f25__gengamma__2021_1pct_x100__t0009__m190,salt_02,False,25,gengamma,2021_1pct_x100,9,0.19,532981851,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0009/m190MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0009/m190MeV/salt_02/attempt_001/repair_row_enriched.csv,e99c1cf78d5a519385c785a224dde24163bd2b162707ab4537bbaa1212c34fe5,1920.7687362312215,0.3321988795949385,0.127794830724439,2178.962168445334,1.0,0.127794830724439,True,False
repair__f25__gengamma__2021_1pct_x100__t0009__m190__salt_03,repair__f25__gengamma__2021_1pct_x100__t0009__m190,salt_03,False,25,gengamma,2021_1pct_x100,9,0.19,3900702357,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0009/m190MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/gengamma/2021_1pct_x100/toy_0009/m190MeV/salt_03/attempt_001/repair_row_enriched.csv,58139bd614a2382a85fed3a6de3fd20d11b0d412c940d3b0661c8e3cb6656e08,1920.7685677297984,0.3324427872815114,0.127794830724439,2185.990133515586,1.0,0.127794830724439,True,False
repair__f25__sigpowexpq__2021_10pct__t0002__m170__salt_01,repair__f25__sigpowexpq__2021_10pct__t0002__m170,salt_01,False,25,sigpowexpq,2021_10pct,2,0.17,3312116976,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/salt_01/attempt_001/repair_row_enriched.csv,cede24eae0ec941b1981a6c3b5ffcebe36dda3e65e1f97d9c204613b79cc2fcf,1616.5194384752272,0.4156861751815213,0.1248611419752198,41.92273244499661,1.0,0.1248611419752198,True,False
repair__f25__sigpowexpq__2021_10pct__t0002__m170__salt_02,repair__f25__sigpowexpq__2021_10pct__t0002__m170,salt_02,False,25,sigpowexpq,2021_10pct,2,0.17,2374599495,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/salt_02/attempt_001/repair_row_enriched.csv,da63097a5af22f52cb43256fa0cea402de85d50590ef3345194452114f32034c,1616.5194392509743,0.4156976175911094,0.1248611419752198,41.919777294673786,1.0,0.1248611419752198,True,False
repair__f25__sigpowexpq__2021_10pct__t0002__m170__salt_03,repair__f25__sigpowexpq__2021_10pct__t0002__m170,salt_03,False,25,sigpowexpq,2021_10pct,2,0.17,3159020517,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/salt_03/attempt_001/repair_row_enriched.csv,edb990c36ec7fe4a597ed76d62c0cd9a9875198dfff91458fefaa306d8bdd6b9,1616.519439040013,0.4156728855719704,0.1248611419752198,41.914404953044446,1.0,0.1248611419752198,True,False
repair__f25__sigpowexpq__2021_10pct__t0002__m170__warm,repair__f25__sigpowexpq__2021_10pct__t0002__m170,warm,True,25,sigpowexpq,2021_10pct,2,0.17,960654529,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0002/m170MeV/warm/attempt_001/repair_row_enriched.csv,b58d99ff67179303c2cb419599f4ddbd811377c7023387e6b891b67bb515e0df,1616.5194406057994,0.4156853382406612,0.1248611419752198,41.924292361753075,30.8219623154655,0.2142907699029384,True,False
repair__f25__sigpowexpq__2021_10pct__t0003__m050__salt_01,repair__f25__sigpowexpq__2021_10pct__t0003__m050,salt_01,False,25,sigpowexpq,2021_10pct,3,0.05,3207209895,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/salt_01/attempt_001/repair_row_enriched.csv,e25fed784fbb0f6f45fa3cb231daf814f11ceacf786026e64735b63ecdb5fa19,1702.6369243169158,0.4649594740742833,0.2050889489557788,50.373863602957776,1.0,0.2050889489557788,True,False
repair__f25__sigpowexpq__2021_10pct__t0003__m050__salt_02,repair__f25__sigpowexpq__2021_10pct__t0003__m050,salt_02,False,25,sigpowexpq,2021_10pct,3,0.05,401105156,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/salt_02/attempt_001/repair_row_enriched.csv,e259d6adc422e144efe8a8ac4f22fb375e518b52558ecc71db55836ae8272392,1702.6369224233915,0.4649592948596771,0.2050889489557788,50.37363552619524,1.0,0.2050889489557788,True,False
repair__f25__sigpowexpq__2021_10pct__t0003__m050__salt_03,repair__f25__sigpowexpq__2021_10pct__t0003__m050,salt_03,False,25,sigpowexpq,2021_10pct,3,0.05,595927540,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/salt_03/attempt_001/repair_row_enriched.csv,4ed6bbe27bea0ff0198a272126758c1ab4d1bd94736849fd47dc0b7603970737,1702.6369242526127,0.4649599166228232,0.2050889489557788,50.37341584096115,1.0,0.2050889489557788,True,False
repair__f25__sigpowexpq__2021_10pct__t0003__m050__warm,repair__f25__sigpowexpq__2021_10pct__t0003__m050,warm,True,25,sigpowexpq,2021_10pct,3,0.05,3268827193,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct/toy_0003/m050MeV/warm/attempt_001/repair_row_enriched.csv,309345a9cd987411309e1c7c64cbc80f155e302471e26d89806e8de86b5b366e,1702.6369256882429,0.464959430997962,0.2050889489557788,50.37385016232703,50.3758314057566,0.4649602496757469,True,False
repair__f25__sigpowexpq__2021_10pct_x10__t0000__m110__salt_01,repair__f25__sigpowexpq__2021_10pct_x10__t0000__m110,salt_01,False,25,sigpowexpq,2021_10pct_x10,0,0.11,1754302628,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0000/m110MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0000/m110MeV/salt_01/attempt_001/repair_row_enriched.csv,74761c967a5406b3f5d7f2383ddcb1a3bcd575cc4d6aa65c2d066dbd4db76cd2,2088.8991055577876,0.3963021027183411,0.1288420373951844,70.46399048469023,1.0,0.1288420373951844,True,False
repair__f25__sigpowexpq__2021_10pct_x10__t0000__m110__salt_02,repair__f25__sigpowexpq__2021_10pct_x10__t0000__m110,salt_02,False,25,sigpowexpq,2021_10pct_x10,0,0.11,4277653459,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0000/m110MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0000/m110MeV/salt_02/attempt_001/repair_row_enriched.csv,a879794f45cd320c291018fc76771f66596a0222162b1af0cd06209b1aee82d6,2088.8991037739997,0.3963000494621554,0.1288420373951844,70.45341526482537,1.0,0.1288420373951844,True,False
repair__f25__sigpowexpq__2021_10pct_x10__t0000__m110__salt_03,repair__f25__sigpowexpq__2021_10pct_x10__t0000__m110,salt_03,False,25,sigpowexpq,2021_10pct_x10,0,0.11,4211685004,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0000/m110MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0000/m110MeV/salt_03/attempt_001/repair_row_enriched.csv,d34ba29f2898f3fbe3b99dd459c0826145c1b5f31174715e6b9dbef3d49fbab1,2088.8991081931385,0.3963016565884403,0.1288420373951844,70.45802110364914,1.0,0.1288420373951844,True,False
repair__f25__sigpowexpq__2021_10pct_x10__t0001__m050__salt_01,repair__f25__sigpowexpq__2021_10pct_x10__t0001__m050,salt_01,False,25,sigpowexpq,2021_10pct_x10,1,0.05,4085180732,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0001/m050MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0001/m050MeV/salt_01/attempt_001/repair_row_enriched.csv,990e495344ee4bb938b6c597b0bfc3389b689fccde75f33cc39ab409db60a2ea,2122.113845791008,0.3893799616496194,0.2050889489557788,75.83746579443616,1.0,0.2050889489557788,True,False
repair__f25__sigpowexpq__2021_10pct_x10__t0001__m050__salt_02,repair__f25__sigpowexpq__2021_10pct_x10__t0001__m050,salt_02,False,25,sigpowexpq,2021_10pct_x10,1,0.05,1080687542,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0001/m050MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f25/sigpowexpq/2021_10pct_x10/toy_0001/m050MeV/salt_02/attempt_001/repair_row_enriched.csv,f873e96c486e0fec58a13fb2e6a9390e13da5b0827f803f09542f5cc6c4cbb8c,2122.1138583393144,0.3894184200828812,0.2050889489557788,76.08061196155063,1.0,0.2050889489557788,True,False
